timestamp,endpoint,participant_id,predicted_id,ground_truth_should_match,predicted_match,confidence_score,threshold,faces_detected,lighting_condition,processing_time_ms,session_id,notes
2026-07-02T16:29:30.152114,/attendance/face_recognize,P13,P13,True,True,0.3932054051830138,0.4,1,,2456.3558000372723,74d28ea1-0f9f-4882-9d6d-15c8145e0ed8,already_confirmed
2026-07-02T16:29:33.189415,/attendance/face_recognize,P13,P13,True,True,0.36855322528838036,0.4,1,,2653.4318999620155,74d28ea1-0f9f-4882-9d6d-15c8145e0ed8,already_confirmed
2026-07-02T16:55:41.132966,/students/enroll,P14,P14,True,True,,0.4,1,,1672.8376999963075,,enroll_success
2026-07-02T16:55:48.067840,/attendance/face_recognize,P14,P14,,True,0.0,0.4,1,,2296.0663000121713,9882ae03-07c4-43a4-a5fc-4f121f5ef205,confirmed
2026-07-02T16:55:51.150420,/attendance/face_recognize,P14,P14,True,True,0.369917256526585,0.4,1,,2790.7862999709323,9882ae03-07c4-43a4-a5fc-4f121f5ef205,already_confirmed
2026-07-02T16:55:54.258810,/attendance/face_recognize,P14,P14,True,True,0.3078573158257784,0.4,1,,2790.675300057046,9882ae03-07c4-43a4-a5fc-4f121f5ef205,already_confirmed
2026-07-02T16:55:57.024407,/attendance/face_recognize,P14,P14,True,True,0.34109627822706823,0.4,1,,2243.052599951625,9882ae03-07c4-43a4-a5fc-4f121f5ef205,already_confirmed
2026-07-02T16:56:01.462958,/attendance/face_recognize,P14,P14,True,True,0.3505017449317766,0.4,1,,4124.10589994397,9882ae03-07c4-43a4-a5fc-4f121f5ef205,already_confirmed
2026-07-02T17:03:38.737441,/students/enroll,P15,P15,True,True,,0.4,1,,1803.9634000742808,,enroll_success
2026-07-02T17:03:46.756803,/attendance/face_recognize,P15,P15,,True,0.0,0.4,1,,2480.142100015655,110a8ed5-e091-4b5d-baaa-b82c50252064,confirmed
2026-07-02T17:03:49.731217,/attendance/face_recognize,P15,P15,True,True,0.3682033840559899,0.4,1,,2596.6586000286043,110a8ed5-e091-4b5d-baaa-b82c50252064,already_confirmed
2026-07-02T17:03:53.110810,/attendance/face_recognize,,,,False,0.4459965013059782,0.4,1,,3074.372500064783,110a8ed5-e091-4b5d-baaa-b82c50252064,Rejected: No match found.
2026-07-02T17:03:55.956966,/attendance/face_recognize,P15,P15,True,True,0.22190808375443302,0.4,1,,2439.0753000043333,110a8ed5-e091-4b5d-baaa-b82c50252064,already_confirmed
